category,fold,algorithm,accuracy,balanced_accuracy,f1_macro,mcc,fit_time_s,support
LA_SIZE,42,SVM (RBF),0.7076923076923077,0.6867760617760618,0.6888384983623079,0.39554427378828416,0.0014285839861258864,65
LA_SIZE,42,Logistic Regression,0.6615384615384615,0.667953667953668,0.6608159392789374,0.3330267052784327,0.01304774999152869,65
LA_SIZE,42,K-Nearest Neighbors,0.6615384615384615,0.6375482625482626,0.6366869918699187,0.29515063885057,0.0002894159988500178,65
LA_SIZE,43,Random Forest,1.0,1.0,1.0,1.0,0.06520120898494497,65
LA_SIZE,43,Gradient Boosting,1.0,1.0,1.0,1.0,0.04953216700232588,65
LA_SIZE,43,Decision Tree,0.9846153846153847,0.986842105263158,0.9842424242424243,0.9689735674599643,0.0007098749920260161,65
LA_SIZE,43,SVM (RBF),0.8307692307692308,0.8230994152046784,0.8247978436657681,0.6500112459665917,0.0015189579862635583,65
LA_SIZE,43,Logistic Regression,0.5846153846153846,0.5589668615984406,0.5578231292517006,0.12281915970360138,0.013071208988549188,65
LA_SIZE,43,K-Nearest Neighbors,0.7846153846153846,0.7782651072124755,0.7782651072124755,0.5565302144249513,0.0003049169899895787,65
LA_SIZE,44,Random Forest,1.0,1.0,1.0,1.0,0.06146450000233017,65
LA_SIZE,44,Gradient Boosting,1.0,1.0,1.0,1.0,0.05016229100874625,65
LA_SIZE,44,Decision Tree,1.0,1.0,1.0,1.0,0.0007256249955389649,65
LA_SIZE,44,SVM (RBF),0.8615384615384616,0.854775828460039,0.8566527811810831,0.7137378387084145,0.0013835410063620657,65
LA_SIZE,44,Logistic Regression,0.6153846153846154,0.6228070175438596,0.6139225469232596,0.24232964994606854,0.013102541997795925,65
LA_SIZE,44,K-Nearest Neighbors,0.8615384615384616,0.8386939571150098,0.8500384516790567,0.7232523767214192,0.0003094579733442515,65
LA_SIZE,45,Random Forest,1.0,1.0,1.0,1.0,0.053943540988257155,65
LA_SIZE,45,Gradient Boosting,0.9692307692307692,0.9736842105263157,0.9686293436293436,0.9391659426728527,0.047122333984589204,65
LA_SIZE,45,Decision Tree,0.9692307692307692,0.9736842105263157,0.9686293436293436,0.9391659426728527,0.0007226250017993152,65
LA_SIZE,45,SVM (RBF),0.8769230769230769,0.8732943469785575,0.8732943469785575,0.746588693957115,0.001413791993400082,65
LA_SIZE,45,Logistic Regression,0.6,0.5989278752436646,0.5953065134099617,0.19520999578988854,0.013117042020894587,65
LA_SIZE,45,K-Nearest Neighbors,0.6923076923076923,0.6671539961013645,0.6697154471544715,0.3522771336941135,0.0002926250163000077,65
LA_SIZE,46,Random Forest,0.9848484848484849,0.9821428571428572,0.9844155844155844,0.969309258988296,0.06550991698168218,66
LA_SIZE,46,Gradient Boosting,0.9848484848484849,0.9821428571428572,0.9844155844155844,0.969309258988296,0.041513375006616116,66
LA_SIZE,46,Decision Tree,0.9848484848484849,0.9821428571428572,0.9844155844155844,0.969309258988296,0.0006567920208908617,66
LA_SIZE,46,SVM (RBF),0.8787878787878788,0.8665413533834586,0.8730769230769231,0.7531708838213974,0.0014548339822795242,66
LA_SIZE,46,Logistic Regression,0.6818181818181818,0.6860902255639099,0.6799815285153543,0.3678836036909795,0.013084292004350573,66
LA_SIZE,46,K-Nearest Neighbors,0.803030303030303,0.7866541353383458,0.7923021060275962,0.5946492496794813,0.00029512500623241067,66
LA_SIZE,47,Random Forest,1.0,1.0,1.0,1.0,0.052815916016697884,65
LA_SIZE,47,Gradient Boosting,1.0,1.0,1.0,1.0,0.050286415993468836,65
LA_SIZE,47,Decision Tree,0.9846153846153847,0.9864864864864865,0.9843787551069454,0.9692379381769429,0.0007133749895729125,65
LA_SIZE,47,SVM (RBF),0.8461538461538461,0.8301158301158301,0.8375,0.6909246000528555,0.0013950840220786631,65
LA_SIZE,47,Logistic Regression,0.6307692307692307,0.6192084942084942,0.6198830409356726,0.2409894874801245,0.013094750000163913,65
LA_SIZE,47,K-Nearest Neighbors,0.7384615384615385,0.7224903474903475,0.7257383966244726,0.4608212360339029,0.0002912920026574284,65
LA_SIZE,48,Random Forest,0.9692307692307692,0.962962962962963,0.967948717948718,0.9378857231185629,0.05390249998890795,65
LA_SIZE,48,Gradient Boosting,0.9538461538461539,0.9551656920077972,0.9527272727272726,0.9059272392468536,0.047283666994189844,65
LA_SIZE,48,Decision Tree,0.9538461538461539,0.9551656920077972,0.9527272727272726,0.9059272392468536,0.0006917919963598251,65
LA_SIZE,48,SVM (RBF),0.8153846153846154,0.8099415204678362,0.8099415204678362,0.6198830409356725,0.0013575839984696358,65
LA_SIZE,48,Logistic Regression,0.5692307692307692,0.5618908382066277,0.5608108108108107,0.12270995341507437,0.013108458981150761,65
LA_SIZE,48,K-Nearest Neighbors,0.6615384615384615,0.6354775828460039,0.6366869918699187,0.2855190762885235,0.000295000005280599,65
LA_SIZE,49,Random Forest,1.0,1.0,1.0,1.0,0.05503395799314603,65
LA_SIZE,49,Gradient Boosting,0.9846153846153847,0.986842105263158,0.9842424242424243,0.9689735674599643,0.049741958995582536,65
LA_SIZE,49,Decision Tree,0.9846153846153847,0.986842105263158,0.9842424242424243,0.9689735674599643,0.0007087919802870601,65
LA_SIZE,49,SVM (RBF),0.8461538461538461,0.8255360623781676,0.8348577235772358,0.6860674207220636,0.0013719999988097697,65
LA_SIZE,49,Logistic Regression,0.5538461538461539,0.554093567251462,0.5500119360229172,0.10663931317935317,0.013002833991777152,65
LA_SIZE,49,K-Nearest Neighbors,0.7692307692307693,0.7543859649122806,0.7580044676098288,0.5195164138275135,0.00029516700305975974,65
LA_SIZE,50,Random Forest,0.9846153846153847,0.9814814814814814,0.9840725312423426,0.9686442096757053,0.053794790990650654,65
LA_SIZE,50,Gradient Boosting,1.0,1.0,1.0,1.0,0.049236041988478974,65
LA_SIZE,50,Decision Tree,1.0,1.0,1.0,1.0,0.0007204580178949982,65
LA_SIZE,50,SVM (RBF),0.8,0.7753411306042886,0.7833888746475264,0.5879677594929523,0.0013752920203842223,65
LA_SIZE,50,Logistic Regression,0.6461538461538462,0.6276803118908382,0.6289401836684041,0.2607534490858401,0.013091834000078961,65
LA_SIZE,50,K-Nearest Neighbors,0.7384615384615385,0.7227095516569201,0.7257383966244726,0.45482567264209517,0.00029141700360924006,65
DIASTOLIC_FUNCTION,1,Random Forest,0.8026315789473685,0.7930555555555556,0.7922361946418808,0.6370292115662052,0.06445758297923021,76
DIASTOLIC_FUNCTION,1,Gradient Boosting,0.9736842105263158,0.9722222222222222,0.9735191637630662,0.9484043965898195,0.07234591699671,76
DIASTOLIC_FUNCTION,1,Decision Tree,0.9736842105263158,0.9722222222222222,0.9735191637630662,0.9484043965898195,0.0007700409914832562,76
DIASTOLIC_FUNCTION,1,SVM (RBF),0.7105263157894737,0.7,0.6933235509904623,0.4403855060505442,0.0016225409926846623,76
DIASTOLIC_FUNCTION,1,Logistic Regression,0.5921052631578947,0.5819444444444445,0.5706214689265536,0.1781266515753844,0.013037041004281491,76
DIASTOLIC_FUNCTION,1,K-Nearest Neighbors,0.7105263157894737,0.7013888888888888,0.6971014492753623,0.432652736398824,0.0003007089835591614,76
DIASTOLIC_FUNCTION,2,Random Forest,0.9342105263157895,0.9331254331254331,0.9339245348635019,0.8707886179184627,0.0656960420019459,76
DIASTOLIC_FUNCTION,2,Gradient Boosting,0.9605263157894737,0.9608454608454609,0.9605194805194806,0.9213717213621486,0.0831734579987824,76
DIASTOLIC_FUNCTION,2,Decision Tree,0.9473684210526315,0.9473319473319473,0.9473319473319473,0.8946638946638946,0.0007962500094436109,76
DIASTOLIC_FUNCTION,2,SVM (RBF),0.7763157894736842,0.7744282744282744,0.7744019556486816,0.5556363997541997,0.0016132909804582596,76
DIASTOLIC_FUNCTION,2,Logistic Regression,0.631578947368421,0.6299376299376299,0.6292682926829268,0.2620637217525341,0.013091333006741479,76
DIASTOLIC_FUNCTION,2,K-Nearest Neighbors,0.6973684210526315,0.6947331947331947,0.693064091308165,0.3982571731935037,0.000305124995065853,76
DIASTOLIC_FUNCTION,3,Random Forest,0.9733333333333334,0.9732905982905983,0.9732905982905983,0.9465811965811965,0.06503520801197737,75
DIASTOLIC_FUNCTION,3,Gradient Boosting,0.9733333333333334,0.9732905982905983,0.9732905982905983,0.9465811965811965,0.08180395798990503,75
DIASTOLIC_FUNCTION,3,Decision Tree,0.9733333333333334,0.9732905982905983,0.9732905982905983,0.9465811965811965,0.0007841250044293702,75
DIASTOLIC_FUNCTION,3,SVM (RBF),0.84,0.844017094017094,0.8392857142857143,0.6980497684327122,0.0016455839795526117,75
DIASTOLIC_FUNCTION,3,Logistic Regression,0.6133333333333333,0.6185897435897436,0.6088832943715159,0.2449811872169987,0.012344290997134522,75
DIASTOLIC_FUNCTION,3,K-Nearest Neighbors,0.8,0.8023504273504274,0.7998576765700054,0.6068659201830708,0.0003176669997628778,75
DIASTOLIC_FUNCTION,4,Random Forest,0.9466666666666667,0.9455128205128205,0.9464285714285714,0.8942158611884825,0.0651664589822758,75
DIASTOLIC_FUNCTION,4,Gradient Boosting,0.9733333333333334,0.9732905982905983,0.9732905982905983,0.9465811965811965,0.08177316599176265,75
DIASTOLIC_FUNCTION,4,Decision Tree,0.9733333333333334,0.9732905982905983,0.9732905982905983,0.9465811965811965,0.0008129170164465904,75
DIASTOLIC_FUNCTION,4,SVM (RBF),0.8133333333333334,0.811965811965812,0.8125,0.6261655430864195,0.001709500007564202,75
DIASTOLIC_FUNCTION,4,Logistic Regression,0.6533333333333333,0.655982905982906,0.6527777777777777,0.31398502923960975,0.013006666005821899,75
DIASTOLIC_FUNCTION,4,K-Nearest Neighbors,0.6666666666666666,0.6623931623931625,0.660633484162896,0.3331987580570157,0.00030333298491314054,75
DIASTOLIC_FUNCTION,5,Random Forest,0.9333333333333333,0.9326923076923077,0.933143162774113,0.8666199973345986,0.06421870799385943,75
DIASTOLIC_FUNCTION,5,Gradient Boosting,0.9866666666666667,0.9871794871794872,0.9866571784380003,0.9736657270464787,0.17968608398223296,75
DIASTOLIC_FUNCTION,5,Decision Tree,0.9866666666666667,0.9871794871794872,0.9866571784380003,0.9736657270464787,0.001008457998977974,75
DIASTOLIC_FUNCTION,5,SVM (RBF),0.7466666666666667,0.7478632478632479,0.7466666666666667,0.49572649572649574,0.0016882499912753701,75
DIASTOLIC_FUNCTION,5,Logistic Regression,0.5466666666666666,0.545940170940171,0.545940170940171,0.09188034188034189,0.011035333009203896,75
DIASTOLIC_FUNCTION,5,K-Nearest Neighbors,0.6533333333333333,0.6474358974358974,0.6425953079178885,0.3095509015605115,0.00036120801814831793,75
DIASTOLIC_FUNCTION,6,Random Forest,0.8947368421052632,0.8902777777777777,0.8928823114869626,0.7973436171440279,0.0638097079936415,76
DIASTOLIC_FUNCTION,6,Gradient Boosting,0.9605263157894737,0.9583333333333333,0.9601885804085909,0.9234247009337435,0.0991504589910619,76
DIASTOLIC_FUNCTION,6,Decision Tree,0.9605263157894737,0.9583333333333333,0.9601885804085909,0.9234247009337435,0.0009604580118320882,76
DIASTOLIC_FUNCTION,6,SVM (RBF),0.7763157894736842,0.7722222222222221,0.773134328358209,0.5531561087119408,0.002046084002358839,76
DIASTOLIC_FUNCTION,6,Logistic Regression,0.618421052631579,0.6180555555555556,0.6178255592162303,0.23586554566649964,0.013693582994164899,76
DIASTOLIC_FUNCTION,6,K-Nearest Neighbors,0.7368421052631579,0.7347222222222223,0.735191637630662,0.4714127735990573,0.00035712498356588185,76
DIASTOLIC_FUNCTION,7,Random Forest,0.9342105263157895,0.9331254331254331,0.9339245348635019,0.8707886179184627,0.06538791599450633,76
DIASTOLIC_FUNCTION,7,Gradient Boosting,0.9868421052631579,0.9864864864864865,0.9868215710074562,0.9739859591640162,0.09592062499723397,76
DIASTOLIC_FUNCTION,7,Decision Tree,1.0,1.0,1.0,1.0,0.0008750420238357037,76
DIASTOLIC_FUNCTION,7,SVM (RBF),0.8026315789473685,0.8014553014553014,0.801773604590506,0.6060688780712501,0.001743625005474314,76
DIASTOLIC_FUNCTION,7,Logistic Regression,0.618421052631579,0.617117117117117,0.6167623022083115,0.2354612422851523,0.013227582996478304,76
DIASTOLIC_FUNCTION,7,K-Nearest Neighbors,0.7236842105263158,0.7210672210672211,0.7197541703248463,0.4521140151200273,0.0003570409899111837,76
DIASTOLIC_FUNCTION,8,Random Forest,0.96,0.9583333333333333,0.9597423510466989,0.9225998461903602,0.06513191701378673,75
DIASTOLIC_FUNCTION,8,Gradient Boosting,0.96,0.9615384615384616,0.96,0.9230769230769231,0.055051625007763505,75
DIASTOLIC_FUNCTION,8,Decision Tree,0.96,0.9615384615384616,0.96,0.9230769230769231,0.0008862499962560833,75
DIASTOLIC_FUNCTION,8,SVM (RBF),0.88,0.8792735042735043,0.8796576929934035,0.7596298742068704,0.0016140000079758465,75
DIASTOLIC_FUNCTION,8,Logistic Regression,0.6666666666666666,0.6666666666666666,0.6664294609500089,0.3330961697790585,0.013140541996108368,75
DIASTOLIC_FUNCTION,8,K-Nearest Neighbors,0.7866666666666666,0.7799145299145299,0.7777777777777777,0.5995815813826896,0.0003019580035470426,75
DIASTOLIC_FUNCTION,9,Random Forest,0.8933333333333333,0.8931623931623931,0.8931623931623931,0.7863247863247863,0.06421220902120695,75
DIASTOLIC_FUNCTION,9,Gradient Boosting,0.9733333333333334,0.9732905982905983,0.9732905982905983,0.9465811965811965,0.08922583298408426,75
DIASTOLIC_FUNCTION,9,Decision Tree,0.96,0.9604700854700854,0.959971535314001,0.920284930607527,0.0008152079826686531,75
DIASTOLIC_FUNCTION,9,SVM (RBF),0.6933333333333334,0.6944444444444444,0.6933333333333334,0.3888888888888889,0.0015625829983036965,75
DIASTOLIC_FUNCTION,9,Logistic Regression,0.6,0.6004273504273505,0.5999288762446657,0.20071179461045832,0.013112166983773932,75
DIASTOLIC_FUNCTION,9,K-Nearest Neighbors,0.72,0.717948717948718,0.7181964573268921,0.4387188079786328,0.00030412498745135963,75
DIASTOLIC_FUNCTION,10,Random Forest,0.9333333333333333,0.9316239316239316,0.9329039184111647,0.868835286389057,0.07097837497713044,75
DIASTOLIC_FUNCTION,10,Gradient Boosting,0.96,0.9583333333333333,0.9597423510466989,0.9225998461903602,0.08382670799619518,75
DIASTOLIC_FUNCTION,10,Decision Tree,0.96,0.9583333333333333,0.9597423510466989,0.9225998461903602,0.0007933749875519425,75
DIASTOLIC_FUNCTION,10,SVM (RBF),0.7066666666666667,0.7029914529914529,0.7023809523809523,0.4140229519583885,0.0016506249958183616,75
DIASTOLIC_FUNCTION,10,Logistic Regression,0.5866666666666667,0.5876068376068376,0.5866666666666667,0.1752136752136752,0.013130833016475663,75
DIASTOLIC_FUNCTION,10,K-Nearest Neighbors,0.64,0.6378205128205128,0.6376811594202898,0.2774251285747237,0.00030587500077672303,75
DIASTOLIC_FUNCTION,11,Random Forest,0.9342105263157895,0.9319444444444445,0.9336476340143182,0.8702578242133159,0.06579112500185147,76
DIASTOLIC_FUNCTION,11,Gradient Boosting,0.9605263157894737,0.961111111111111,0.9604647130223687,0.9212630724856222,0.07198291600798257,76
DIASTOLIC_FUNCTION,11,Decision Tree,0.9605263157894737,0.961111111111111,0.9604647130223687,0.9212630724856222,0.000965708022704348,76
DIASTOLIC_FUNCTION,11,SVM (RBF),0.7631578947368421,0.7569444444444444,0.7571022727272727,0.5319255353263981,0.0018793749914038926,76
DIASTOLIC_FUNCTION,11,Logistic Regression,0.631578947368421,0.6333333333333333,0.631578947368421,0.26666666666666666,0.013614332972792909,76
DIASTOLIC_FUNCTION,11,K-Nearest Neighbors,0.6842105263157895,0.6819444444444445,0.6822299651567945,0.3654146351566657,0.0003604580124374479,76
DIASTOLIC_FUNCTION,12,Random Forest,0.9605263157894737,0.9608454608454609,0.9605194805194806,0.9213717213621486,0.07050233302288689,76
DIASTOLIC_FUNCTION,12,Gradient Boosting,0.9736842105263158,0.9743589743589743,0.9736842105263158,0.9487179487179487,0.07604062501923181,76
DIASTOLIC_FUNCTION,12,Decision Tree,0.9868421052631579,0.9871794871794872,0.9868398268398269,0.9740215340114143,0.0008501659904140979,76
DIASTOLIC_FUNCTION,12,SVM (RBF),0.7894736842105263,0.7893277893277892,0.7893277893277892,0.5786555786555787,0.0015457499830517918,76
DIASTOLIC_FUNCTION,12,Logistic Regression,0.618421052631579,0.617117117117117,0.6167623022083115,0.2354612422851523,0.013158290996216238,76
DIASTOLIC_FUNCTION,12,K-Nearest Neighbors,0.7236842105263158,0.7217602217602217,0.7213200628601362,0.4489991109124845,0.0003175830061081797,76
DIASTOLIC_FUNCTION,13,Random Forest,0.8933333333333333,0.8899572649572649,0.8917748917748918,0.7953598813937464,0.060673165979096666,75
DIASTOLIC_FUNCTION,13,Gradient Boosting,0.9866666666666667,0.9871794871794872,0.9866571784380003,0.9736657270464787,0.08621258300263435,75
DIASTOLIC_FUNCTION,13,Decision Tree,0.9733333333333334,0.9732905982905983,0.9732905982905983,0.9465811965811965,0.0008235830173362046,75
DIASTOLIC_FUNCTION,13,SVM (RBF),0.7866666666666666,0.7841880341880342,0.7847919655667145,0.5741298411839131,0.0016279580013360828,75
DIASTOLIC_FUNCTION,13,Logistic Regression,0.6133333333333333,0.6143162393162394,0.6133333333333333,0.22863247863247863,0.013167875004000962,75
DIASTOLIC_FUNCTION,13,K-Nearest Neighbors,0.7733333333333333,0.7713675213675213,0.7718733225979603,0.5462479275812389,0.0003053750260733068,75
DIASTOLIC_FUNCTION,14,Random Forest,0.96,0.9583333333333333,0.9597423510466989,0.9225998461903602,0.10639416699996218,75
DIASTOLIC_FUNCTION,14,Gradient Boosting,0.9866666666666667,0.9861111111111112,0.9866286325548226,0.9736101204623269,0.1177793329989072,75
DIASTOLIC_FUNCTION,14,Decision Tree,1.0,1.0,1.0,1.0,0.0008618330175522715,75
DIASTOLIC_FUNCTION,14,SVM (RBF),0.84,0.8365384615384616,0.8376623376623377,0.6864064729836441,0.0017380000208504498,75
DIASTOLIC_FUNCTION,14,Logistic Regression,0.72,0.719017094017094,0.7192012836512747,0.4386595048236857,0.013219458021922037,75
DIASTOLIC_FUNCTION,14,K-Nearest Neighbors,0.7733333333333333,0.7692307692307692,0.7692307692307693,0.5524084673050523,0.00036108301719650626,75
DIASTOLIC_FUNCTION,15,Random Forest,0.8133333333333334,0.8098290598290598,0.8106060606060606,0.631929768778593,0.06239287499920465,75
DIASTOLIC_FUNCTION,15,Gradient Boosting,0.96,0.9583333333333333,0.9597423510466989,0.9225998461903602,0.09769870899617672,75
DIASTOLIC_FUNCTION,15,Decision Tree,0.96,0.9583333333333333,0.9597423510466989,0.9225998461903602,0.0008734580187592655,75
DIASTOLIC_FUNCTION,15,SVM (RBF),0.68,0.6784188034188035,0.6785714285714286,0.35811522498435633,0.0017163330048788339,75
DIASTOLIC_FUNCTION,15,Logistic Regression,0.5466666666666666,0.5438034188034189,0.5426829268292683,0.08849369732533999,0.01103054199484177,75
DIASTOLIC_FUNCTION,15,K-Nearest Neighbors,0.6666666666666666,0.6634615384615385,0.6628304261823413,0.3316820328267235,0.0005022079858463258,75
DIASTOLIC_FUNCTION,16,Random Forest,0.9473684210526315,0.9458333333333333,0.9470383275261324,0.8954053273686237,0.06357041699811816,76
DIASTOLIC_FUNCTION,16,Gradient Boosting,0.9736842105263158,0.9736111111111111,0.9736111111111111,0.9472222222222222,0.08542162500089034,76
DIASTOLIC_FUNCTION,16,Decision Tree,0.9868421052631579,0.9875,0.9868215710074562,0.9739859591640162,0.0008177080017048866,76
DIASTOLIC_FUNCTION,16,SVM (RBF),0.8289473684210527,0.8291666666666666,0.8286804230969308,0.657648639093652,0.0016602920077275485,76
DIASTOLIC_FUNCTION,16,Logistic Regression,0.5657894736842105,0.5625,0.5620743844944998,0.12592155012732867,0.024276292009744793,76
DIASTOLIC_FUNCTION,16,K-Nearest Neighbors,0.7236842105263158,0.7194444444444444,0.7197541703248463,0.44591155702289104,0.0009302920079790056,76
DIASTOLIC_FUNCTION,17,Random Forest,0.8947368421052632,0.8946638946638947,0.8946638946638947,0.7893277893277894,0.07055704202502966,76
DIASTOLIC_FUNCTION,17,Gradient Boosting,0.9868421052631579,0.9864864864864865,0.9868215710074562,0.9739859591640162,0.0855608330166433,76
DIASTOLIC_FUNCTION,17,Decision Tree,1.0,1.0,1.0,1.0,0.0008234579872805625,76
DIASTOLIC_FUNCTION,17,SVM (RBF),0.8157894736842105,0.8156618156618156,0.8156618156618156,0.6313236313236313,0.0016641670081298798,76
DIASTOLIC_FUNCTION,17,Logistic Regression,0.6052631578947368,0.6056826056826057,0.6052631578947368,0.21136521136521136,0.011279749975074083,76
DIASTOLIC_FUNCTION,17,K-Nearest Neighbors,0.7236842105263158,0.7217602217602217,0.7213200628601362,0.4489991109124845,0.00039008399471640587,76
DIASTOLIC_FUNCTION,18,Random Forest,0.88,0.8782051282051282,0.8792270531400965,0.761306166786451,0.07898304198170081,75
DIASTOLIC_FUNCTION,18,Gradient Boosting,0.96,0.9594017094017093,0.9598858976644677,0.9201150588984628,0.11194654100108892,75
DIASTOLIC_FUNCTION,18,Decision Tree,0.9866666666666667,0.9861111111111112,0.9866286325548226,0.9736101204623269,0.0009293750044889748,75
DIASTOLIC_FUNCTION,18,SVM (RBF),0.6666666666666666,0.6666666666666666,0.6664294609500089,0.3330961697790585,0.0021617500169668347,75
DIASTOLIC_FUNCTION,18,Logistic Regression,0.5466666666666666,0.545940170940171,0.545940170940171,0.09188034188034189,0.01237616699654609,75
DIASTOLIC_FUNCTION,18,K-Nearest Neighbors,0.56,0.5576923076923077,0.5571658615136876,0.11613144917081455,0.0003377909888513386,75
DIASTOLIC_FUNCTION,19,Random Forest,0.9066666666666666,0.9049145299145299,0.9060654857756307,0.815070726587754,0.06189845799235627,75
DIASTOLIC_FUNCTION,19,Gradient Boosting,0.96,0.9615384615384616,0.96,0.9230769230769231,0.08107304098666646,75
DIASTOLIC_FUNCTION,19,Decision Tree,0.96,0.9615384615384616,0.96,0.9230769230769231,0.0008956670062616467,75
DIASTOLIC_FUNCTION,19,SVM (RBF),0.7333333333333333,0.7307692307692307,0.7309899569583931,0.4662106981042302,0.0018462500011082739,75
DIASTOLIC_FUNCTION,19,Logistic Regression,0.64,0.6378205128205128,0.6376811594202898,0.2774251285747237,0.01398758398136124,75
DIASTOLIC_FUNCTION,19,K-Nearest Neighbors,0.7066666666666667,0.704059829059829,0.7040889526542324,0.4122511265643887,0.00035829198895953596,75
DIASTOLIC_FUNCTION,20,Random Forest,0.9333333333333333,0.9305555555555556,0.9325660852364683,0.8736461387527422,0.06558966697775759,75
DIASTOLIC_FUNCTION,20,Gradient Boosting,0.9866666666666667,0.9861111111111112,0.9866286325548226,0.9736101204623269,0.08699583398993127,75
DIASTOLIC_FUNCTION,20,Decision Tree,1.0,1.0,1.0,1.0,0.0008196670096367598,75
DIASTOLIC_FUNCTION,20,SVM (RBF),0.7733333333333333,0.7735042735042735,0.773172033446006,0.5466193555348652,0.00167291599791497,75
DIASTOLIC_FUNCTION,20,Logistic Regression,0.6266666666666667,0.6282051282051282,0.6266002844950214,0.25677629550654774,0.01321674999780953,75
DIASTOLIC_FUNCTION,20,K-Nearest Neighbors,0.7733333333333333,0.7713675213675213,0.7718733225979603,0.5462479275812389,0.0003063750045839697,75
DIASTOLIC_FUNCTION,21,Random Forest,0.9210526315789473,0.9180555555555556,0.9201680672268908,0.8455589941726495,0.06267966702580452,76
DIASTOLIC_FUNCTION,21,Gradient Boosting,0.9868421052631579,0.9861111111111112,0.9867849069727004,0.9739145163179626,0.08694004101562314,76
DIASTOLIC_FUNCTION,21,Decision Tree,0.9868421052631579,0.9861111111111112,0.9867849069727004,0.9739145163179626,0.0008212910033762455,76
DIASTOLIC_FUNCTION,21,SVM (RBF),0.8026315789473685,0.7986111111111112,0.7998244073748902,0.6067783845564657,0.0016219169774558395,76
DIASTOLIC_FUNCTION,21,Logistic Regression,0.6578947368421053,0.6611111111111111,0.6576576576576576,0.3235732647188796,0.013150624989066273,76
DIASTOLIC_FUNCTION,21,K-Nearest Neighbors,0.7236842105263158,0.7208333333333333,0.7213200628601362,0.4449228104498946,0.0003062909818254411,76
DIASTOLIC_FUNCTION,22,Random Forest,0.9078947368421053,0.9060984060984061,0.9071066876200453,0.8222296218584872,0.05560154200065881,76
DIASTOLIC_FUNCTION,22,Gradient Boosting,0.9605263157894737,0.9608454608454609,0.9605194805194806,0.9213717213621486,0.08613633399363607,76
DIASTOLIC_FUNCTION,22,Decision Tree,0.9605263157894737,0.9608454608454609,0.9605194805194806,0.9213717213621486,0.0009272079914808273,76
DIASTOLIC_FUNCTION,22,SVM (RBF),0.75,0.7501732501732502,0.7499567099567099,0.5001732201680236,0.001646124990656972,76
DIASTOLIC_FUNCTION,22,Logistic Regression,0.631578947368421,0.632016632016632,0.631578947368421,0.26403326403326405,0.01321600002120249,76
DIASTOLIC_FUNCTION,22,K-Nearest Neighbors,0.7105263157894737,0.7082467082467082,0.7072829131652661,0.4235982942829042,0.0003052920219488442,76
DIASTOLIC_FUNCTION,23,Random Forest,0.9066666666666666,0.9049145299145299,0.9060654857756307,0.815070726587754,0.06445837501087226,75
DIASTOLIC_FUNCTION,23,Gradient Boosting,0.9866666666666667,0.9871794871794872,0.9866571784380003,0.9736657270464787,0.08773004100658,75
DIASTOLIC_FUNCTION,23,Decision Tree,0.9733333333333334,0.9732905982905983,0.9732905982905983,0.9465811965811965,0.0008317079918924719,75
DIASTOLIC_FUNCTION,23,SVM (RBF),0.7466666666666667,0.7435897435897436,0.7437511238985794,0.4942712646045291,0.0016734169912524521,75
DIASTOLIC_FUNCTION,23,Logistic Regression,0.5866666666666667,0.5844017094017094,0.5840042941492216,0.1698960089721176,0.011016250005923212,75
DIASTOLIC_FUNCTION,23,K-Nearest Neighbors,0.7466666666666667,0.7446581196581197,0.7450348899624262,0.49248336777993584,0.0003439580032136291,75
DIASTOLIC_FUNCTION,24,Random Forest,0.9066666666666666,0.905982905982906,0.9064004278837583,0.8131249357707345,0.06364587499410845,75
DIASTOLIC_FUNCTION,24,Gradient Boosting,1.0,1.0,1.0,1.0,0.08734308299608529,75
DIASTOLIC_FUNCTION,24,Decision Tree,1.0,1.0,1.0,1.0,0.0008464590064249933,75
DIASTOLIC_FUNCTION,24,SVM (RBF),0.8133333333333334,0.8162393162393162,0.813034188034188,0.636572388047428,0.0016408750088885427,75
DIASTOLIC_FUNCTION,24,Logistic Regression,0.6133333333333333,0.6164529914529915,0.6122303440898555,0.23526373191370875,0.013100541982566938,75
DIASTOLIC_FUNCTION,24,K-Nearest Neighbors,0.72,0.717948717948718,0.7181964573268921,0.4387188079786328,0.00032058398937806487,75
DIASTOLIC_FUNCTION,25,Random Forest,0.92,0.9177350427350428,0.919296987087518,0.8439276988831204,0.06477695898502134,75
DIASTOLIC_FUNCTION,25,Gradient Boosting,0.9733333333333334,0.9743589743589743,0.9733285917496444,0.9480429447557819,0.06549325000378303,75
DIASTOLIC_FUNCTION,25,Decision Tree,0.9733333333333334,0.9743589743589743,0.9733285917496444,0.9480429447557819,0.0008024999988265336,75
DIASTOLIC_FUNCTION,25,SVM (RBF),0.8,0.795940170940171,0.7963800904977376,0.6072108946170616,0.0015222920046653599,75
DIASTOLIC_FUNCTION,25,Logistic Regression,0.68,0.6805555555555556,0.6799431009957326,0.3608541839273134,0.013171958999009803,75
DIASTOLIC_FUNCTION,25,K-Nearest Neighbors,0.6133333333333333,0.6057692307692307,0.5948966287949339,0.22919614337482982,0.0003075840068049729,75
DIASTOLIC_FUNCTION,26,Random Forest,0.9473684210526315,0.9486111111111111,0.9473319473319473,0.8959786703810407,0.06318075000308454,76
